9.469718, 7.984291, 
9.472503, 7.983133, 
9.473535, 7.983497, 
9.472589, 7.983343, 
9.472350, 7.983369, 
9.472635, 7.983736, 
9.472932, 7.983280, 
9.472598, 7.983362, 
9.473523, 7.981834, 
9.472938, 7.985069, 
9.472442, 7.983645, 
9.472538, 7.983231, 
9.472476, 7.985662, 
9.472589, 7.983200, 
9.469295, 7.983617, 
9.471870, 7.985159, 
9.472013, 7.982130, 
9.471899, 7.983417, 
9.472675, 7.982959, 
9.472566, 7.983391, 
9.473046, 7.983462, 
9.472446, 7.982854, 
9.472509, 7.983576, 
9.471939, 7.983696, 
9.472627, 7.983353, 
9.479256, 7.982485, 
9.472528, 7.982928, 
9.472573, 7.983356, 
9.473422, 7.982550, 
9.472608, 7.983327, 
9.473616, 7.980940, 
9.472616, 7.983306, 
11.256827, 8.400261, 
11.256723, 8.399934, 
11.251878, 8.404011, 
11.256486, 8.399478, 
11.257344, 8.400208, 
11.257092, 8.399940, 
11.259096, 8.392447, 
11.257408, 8.399461, 
11.256496, 8.399781, 
11.255790, 8.400050, 
11.256555, 8.400357, 
11.256512, 8.399648, 
11.255299, 8.399258, 
11.259924, 8.402493, 
11.257088, 8.399086, 
11.254531, 8.396092, 
11.256643, 8.399608, 
11.256425, 8.399740, 
11.256581, 8.399579, 
11.256514, 8.399777, 
11.257051, 8.399786, 
11.256503, 8.399804, 
11.257550, 8.398534, 
11.256505, 8.399870, 
11.256512, 8.399844, 
11.254923, 8.399441, 
11.256343, 8.399717, 
11.256308, 8.397884, 
11.256476, 8.399723, 
11.260528, 8.397714, 
11.256577, 8.399900, 
11.256503, 8.399769, 
11.255056, 8.400690, 
11.259107, 8.402740, 
11.256518, 8.399753, 
11.254224, 8.400354, 
11.249120, 8.402382, 
11.256387, 8.399989, 
11.257075, 8.402055, 
11.256506, 8.399764, 
16.390663, 9.923838, 
16.389439, 9.925543, 
16.390457, 9.925081, 
16.389496, 9.924067, 
16.390039, 9.924551, 
16.388529, 9.925110, 
16.389774, 9.924460, 
16.390053, 9.924771, 
16.389099, 9.924480, 
16.389950, 9.924554, 
16.389732, 9.923007, 
16.390312, 9.924871, 
16.389509, 9.930820, 
16.389664, 9.922931, 
16.390440, 9.923999, 
16.389530, 9.923192, 
16.390404, 9.924891, 
16.395578, 9.931069, 
16.389942, 9.924670, 
16.389807, 9.924215, 
16.390118, 9.924410, 
16.395216, 9.923077, 
16.390102, 9.924308, 
16.388630, 9.925849, 
16.390026, 9.924468, 
16.389727, 9.923478, 
16.389671, 9.924241, 
16.391525, 9.927652, 
16.390558, 9.927759, 
16.390326, 9.924977, 
16.390074, 9.924611, 
16.390051, 9.924513, 
16.390213, 9.924334, 
16.389692, 9.924504, 
16.389816, 9.924155, 
16.390137, 9.923817, 
16.390339, 9.923965, 
16.390179, 9.922586, 
16.390060, 9.924514, 
16.390038, 9.924504, 
13.954524, 14.947032, 
13.953445, 14.947504, 
13.953138, 14.948157, 
13.952846, 14.948122, 
13.953870, 14.949065, 
13.952833, 14.948316, 
13.953093, 14.948101, 
13.953111, 14.948022, 
13.953089, 14.948107, 
13.953088, 14.948106, 
13.953547, 14.948804, 
13.953753, 14.948521, 
13.953142, 14.948091, 
13.952812, 14.948501, 
13.953092, 14.943242, 
13.953206, 14.948038, 
13.950393, 14.948050, 
13.952109, 14.947859, 
13.953237, 14.948238, 
13.952834, 14.947441, 
13.954583, 14.947191, 
13.952910, 14.947863, 
13.953372, 14.947961, 
13.952988, 14.948385, 
13.953638, 14.945624, 
13.952803, 14.948154, 
13.953321, 14.948132, 
13.949439, 14.950987, 
13.952851, 14.948207, 
13.953530, 14.949253, 
13.954356, 14.948359, 
13.953319, 14.948195, 
13.952869, 14.949708, 
13.953099, 14.948838, 
13.953081, 14.948058, 
13.952235, 14.947115, 
13.953658, 14.948183, 
13.952712, 14.946958, 
13.949955, 14.950384, 
13.953021, 14.948001, 
8.630220, 16.266621, 
8.629427, 16.266809, 
8.629909, 16.266439, 
8.630902, 16.264948, 
8.630000, 16.266388, 
8.630194, 16.268188, 
8.629458, 16.266006, 
8.630352, 16.266560, 
8.630143, 16.266600, 
8.630173, 16.266565, 
8.629526, 16.267025, 
8.629838, 16.265747, 
8.631300, 16.266964, 
8.632057, 16.265694, 
8.629968, 16.265734, 
8.629582, 16.271570, 
8.628086, 16.265770, 
8.630299, 16.266026, 
8.629821, 16.266392, 
8.631058, 16.262186, 
8.629946, 16.266336, 
8.630442, 16.266270, 
8.629683, 16.266182, 
8.629698, 16.265238, 
8.630437, 16.265900, 
8.629838, 16.268152, 
8.629170, 16.266129, 
8.629995, 16.266376, 
8.630013, 16.266403, 
8.629957, 16.266430, 
8.629844, 16.266542, 
8.630135, 16.266447, 
8.629992, 16.266323, 
8.630159, 16.266457, 
8.629682, 16.265713, 
8.629978, 16.267317, 
8.630871, 16.267063, 
8.630191, 16.266193, 
8.627498, 16.264893, 
8.629789, 16.266354, 
4.224379, 12.796473, 
4.224345, 12.797320, 
4.220903, 12.796638, 
4.223736, 12.795937, 
4.224132, 12.797950, 
4.221562, 12.794099, 
4.223718, 12.796308, 
4.222991, 12.796119, 
4.222649, 12.798663, 
4.223746, 12.796326, 
4.223714, 12.796506, 
4.223737, 12.796448, 
4.223850, 12.796638, 
4.225141, 12.795511, 
4.223776, 12.796309, 
4.223303, 12.796689, 
4.224944, 12.795420, 
4.223359, 12.796136, 
4.223583, 12.796211, 
4.224675, 12.793526, 
4.223482, 12.795863, 
4.223775, 12.795322, 
4.224664, 12.796709, 
4.223794, 12.796452, 
4.224314, 12.795689, 
4.223712, 12.796295, 
4.224408, 12.795409, 
4.223707, 12.796315, 
4.223733, 12.796306, 
4.225353, 12.790973, 
4.223598, 12.796412, 
4.223775, 12.796824, 
4.222028, 12.806265, 
4.223726, 12.796229, 
4.221370, 12.792695, 
4.223244, 12.799482, 
4.221361, 12.794061, 
4.224260, 12.797416, 
4.223725, 12.796432, 
4.249891, 12.811506, 
4.218382, 7.115849, 
4.219261, 7.117121, 
4.219468, 7.117066, 
4.219405, 7.116768, 
4.218671, 7.116557, 
4.219064, 7.116886, 
4.219403, 7.116826, 
4.218107, 7.117005, 
4.219573, 7.118652, 
4.220377, 7.116268, 
4.219358, 7.116967, 
4.219312, 7.117127, 
4.219512, 7.117072, 
4.219471, 7.117064, 
4.219504, 7.116909, 
4.219326, 7.117013, 
4.219407, 7.117043, 
4.221182, 7.119731, 
4.219549, 7.117029, 
4.216522, 7.119018, 
4.223437, 7.117461, 
4.219653, 7.117067, 
4.221331, 7.117165, 
4.219406, 7.117083, 
4.219929, 7.116744, 
4.211835, 7.119876, 
4.219530, 7.116010, 
4.219439, 7.117090, 
4.223446, 7.115314, 
4.219784, 7.117590, 
4.225827, 7.116539, 
4.219516, 7.116420, 
4.217888, 7.116944, 
4.219468, 7.117093, 
4.219421, 7.117088, 
4.218817, 7.117252, 
4.220114, 7.117371, 
4.219355, 7.117051, 
4.219588, 7.116984, 
4.219473, 7.117080, 
8.623673, 3.745823, 
8.624030, 3.745873, 
8.622746, 3.745220, 
8.623675, 3.745788, 
8.620175, 3.749719, 
8.623569, 3.746073, 
8.624756, 3.744041, 
8.624357, 3.745367, 
8.622788, 3.744569, 
8.622635, 3.742939, 
8.624412, 3.748085, 
8.625443, 3.746113, 
8.625383, 3.745344, 
8.623885, 3.745422, 
8.623899, 3.745787, 
8.623898, 3.745795, 
8.623341, 3.745713, 
8.624077, 3.745639, 
8.623930, 3.745823, 
8.622807, 3.744567, 
8.625172, 3.746729, 
8.624236, 3.745529, 
8.623888, 3.745776, 
8.623898, 3.745798, 
8.624387, 3.745934, 
8.624607, 3.748451, 
8.624143, 3.745994, 
8.622997, 3.745041, 
8.623901, 3.745790, 
8.623532, 3.746097, 
8.614376, 3.742194, 
8.623174, 3.746926, 
8.623898, 3.745788, 
8.624822, 3.745898, 
8.623566, 3.744099, 
8.624194, 3.745623, 
8.624025, 3.745893, 
8.623875, 3.745996, 
8.624891, 3.746536, 
8.623885, 3.745815, 
14.082546, 5.014967, 
14.084724, 5.023727, 
14.085077, 5.022771, 
14.084455, 5.023373, 
14.084172, 5.024985, 
14.085257, 5.024094, 
14.084975, 5.024234, 
14.084225, 5.023987, 
14.084230, 5.023355, 
14.082430, 5.016784, 
14.084263, 5.023995, 
14.084811, 5.023499, 
14.084572, 5.023341, 
14.084777, 5.023593, 
14.088746, 5.024893, 
14.084617, 5.023421, 
14.084435, 5.023396, 
14.085585, 5.024380, 
14.084428, 5.023365, 
14.077361, 5.019265, 
14.085011, 5.025535, 
14.084519, 5.023122, 
14.081142, 5.022810, 
14.082617, 5.025096, 
14.083364, 5.023364, 
14.084462, 5.023335, 
14.083304, 5.021034, 
14.084480, 5.023403, 
14.084393, 5.023542, 
14.077223, 5.021871, 
14.082841, 5.024617, 
14.085976, 5.022667, 
14.085246, 5.021902, 
14.084420, 5.023465, 
14.084877, 5.023185, 
14.084556, 5.023190, 
14.085258, 5.021879, 
14.082921, 5.024053, 
14.085567, 5.022126, 
14.084156, 5.026302, 


